2	1	-130.102761	56.116696
2	1	-130.013198	55.916382
2	1	-130.150061	55.727099
2	1	-129.980058	55.28423
2	1	-130.339504	54.921376
2	1	-130.686192	54.71691
2	1	-130.947098	54.826047
2	1	-131.093806	55.191335
2	1	-131.197489	55.391051
2	1	-131.424502	55.238764
2	1	-131.844157	55.456742
2	1	-131.654172	55.592431
2	1	-131.689509	55.890232
2	1	-131.836962	55.875472
2	1	-131.971792	55.498279
2	1	-132.183207	55.588128
2	1	-132.283594	55.761774
2	1	-132.08605	55.832436
2	1	-131.943402	56.192557
2	1	-132.323242	55.851878
2	1	-132.492795	56.066436
2	1	-132.723396	56.145814
2	1	-132.52936	56.338555
2	1	-132.35871	56.2908
2	1	-132.361293	56.534232
2	1	-132.281464466	56.66559332237
2	1	-132.528445732	56.70205575331
2	1	-132.373615	56.820353
2	1	-132.637458	56.78091
2	1	-132.91197	56.966651
2	1	-133.517197	57.177776
2	1	-133.274829	57.330625
2	1	-133.468267	57.364217
2	1	-133.65453	57.713689
2	1	-133.162464	57.599796
2	1	-133.569787	57.859365
2	1	-133.814706	57.832979
2	1	-134.144813	58.171242
2	1	-134.587101	58.205802
2	1	-135.074096	58.502123
2	1	-135.208585	59.076824
2	1	-135.430331	59.3272
2	1	-135.339948	58.888955
2	1	-135.142322	58.61637
2	1	-135.056227	58.189884
2	1	-135.433061	58.399899
2	1	-135.917917	58.381237
2	1	-135.912187	58.6188
2	1	-136.162725	58.977261
2	1	-136.161943	58.752171
2	1	-136.493716	58.838963
2	1	-136.544899	58.967314
2	1	-136.91853	58.947217
2	1	-136.463258	58.781607
2	1	-136.482395	58.616739
2	1	-136.223308	58.675028
2	1	-136.053028	58.417375
2	1	-136.376464	58.298625
2	1	-136.6135	58.347889
2	1	-136.658638	58.207323
2	1	-136.946663	58.393185
2	1	-137.111802	58.392594
2	1	-137.67169	58.615523
2	1	-138.118853	59.021307
2	1	-138.636702	59.130585
2	1	-139.855565	59.53666
2	1	-139.51818	59.687814
2	1	-139.624665	59.884388
2	1	-140.3144	59.698302
2	1	-140.92722	59.745709
2	1	-141.442023	59.873324
2	1	-141.467527612	59.97127234031
2	1	-141.709054	59.948938
2	1	-142.537534	60.083953
2	1	-142.875248	60.092428
2	1	-143.931211	59.998343
2	1	-144.253979	60.182934
2	1	-144.942134	60.289728
2	1	-144.848662	60.455192
2	1	-145.18104123	60.4075313416
2	1	-145.122441	60.289876
2	1	-145.594158	60.45183
2	1	-145.9469	60.455395
2	1	-146.64103	60.240897
2	1	-146.610443	60.485613
2	1	-145.800411	60.593996
2	1	-145.841418	60.689787
2	1	-146.253074	60.622315
2	1	-146.064557	60.776944
2	1	-146.800612	60.80516
2	1	-146.661518	61.060776
2	1	-146.973072	60.934835
2	1	-147.094863329	61.0101890143
2	1	-147.525056	60.896057
2	1	-147.602405	60.849978
2	1	-147.760843	60.913227
2	1	-148.133987	60.791268
2	1	-147.947784784	61.04062516598
2	1	-148.149023621	61.07667202091
2	1	-148.450121689	60.79640517608
2	1	-148.106987	60.73977
2	1	-148.328987	60.476182
2	1	-148.102747	60.598026
2	1	-147.941709	60.444029
2	1	-148.025597	60.279029
2	1	-148.139869	60.241081
2	1	-148.121797	60.073548
2	1	-147.863929	60.006619
2	1	-148.251099	59.952416
2	1	-148.316849	60.165437
2	1	-148.445588	59.963755
2	1	-149.09507	59.983019
2	1	-149.287588	59.906506
2	1	-149.393171003	60.09984521602
2	1	-149.778024207	59.68593003649
2	1	-150.028295728	59.78865228114
2	1	-150.031935472	59.6139474691
2	1	-150.355493	59.598412
2	1	-150.942212	59.233136
2	1	-151.407203	59.279349
2	1	-151.739068	59.156005
2	1	-151.978748	59.253779
2	1	-151.886513	59.421033
2	1	-151.192803	59.562432
2	1	-150.927312	59.793431
2	1	-151.503821832	59.63366175306
2	1	-151.859327	59.749567
2	1	-151.702898	60.032253
2	1	-151.299782276	60.38548076338
2	1	-151.40927	60.720558
2	1	-151.037007	60.793649
2	1	-150.401859	61.036227
2	1	-150.04557	60.910004
2	1	-149.73537647	60.98781297325
2	1	-150.075451	61.156269
2	1	-149.985874	61.237515
2	1	-150.655803634	61.29817312259
2	1	-151.166606	61.046404
2	1	-151.7139125	60.91654607439
2	1	-151.710444	60.712657
2	1	-152.079432858	60.69280363707
2	1	-152.331365	60.473525
2	1	-152.234199	60.393888
2	1	-152.747026	60.233311
2	1	-152.569121	60.071748
2	1	-152.706431	59.915284
2	1	-153.278808	59.828066
2	1	-153.051559	59.691562
2	1	-153.409422	59.636328
2	1	-153.454972	59.792099
2	1	-153.577828	59.555991
2	1	-153.761480127	59.5434107781
2	1	-153.727546	59.435346
2	1	-154.117671513	59.36550790659
2	1	-154.263291	59.138462
2	1	-154.159834895	59.01059542744
2	1	-153.704162	59.07578
2	1	-153.25224989	58.85584998558
2	1	-153.601257	58.634633
2	1	-154.065121	58.48643
2	1	-153.985416	58.390877
2	1	-154.167997	58.358378
2	1	-154.210078	58.136062
2	1	-154.581547	58.019285
2	1	-154.990431	58.013424
2	1	-155.338153	57.825384
2	1	-155.305814	57.72405
2	1	-155.596857	57.783539
2	1	-155.732779	57.549732
2	1	-156.033806	57.569883
2	1	-156.021875	57.43966
2	1	-156.19574	57.480059
2	1	-156.533544	57.328527
2	1	-156.32191	57.293369
2	1	-156.55052	56.98461
2	1	-156.918796	56.963583
2	1	-157.183636	56.769079
2	1	-157.436932	56.858522
2	1	-157.466497	56.623266
2	1	-157.763698	56.679247
2	1	-158.039356107	56.57488354498
2	1	-157.859766	56.483668
2	1	-158.112276	56.521322
2	1	-158.501705	56.37586
2	1	-158.331039	56.213609
2	1	-158.112718	56.240286
2	1	-158.46181	56.106644
2	1	-158.413645	56.004951
2	1	-158.600405	56.130444
2	1	-158.673246	55.951485
2	1	-158.854132	56.003343
2	1	-159.374842	55.871522
2	1	-159.607973	55.8129
2	1	-159.81107	55.85657
2	1	-160.185712	55.658644
2	1	-160.421853	55.662701
2	1	-160.501346	55.478518
2	1	-160.666917	55.459776
2	1	-160.909625	55.52414
2	1	-161.280675	55.354038
2	1	-161.507657	55.362786
2	1	-161.363378	55.618478
2	1	-161.587047	55.62006
2	1	-161.878076	55.223599
2	1	-162.045694	55.232775
2	1	-162.219326	55.028975
2	1	-162.471364	55.051932
2	1	-162.626101	55.304085
2	1	-162.718077	55.219911
2	1	-162.569289	54.97124
2	1	-162.845475	54.926989
2	1	-163.036062	54.942544
2	1	-163.372806	54.790936
2	1	-163.364626	54.749464
2	1	-163.585967	54.611644
2	1	-164.23247	54.585494
2	1	-164.640457	54.391166
2	1	-164.936122	54.521253
2	1	-164.48678	54.922441
2	1	-164.343534	54.894139
2	1	-163.894695	55.039115
2	1	-163.532962485	55.0488805706
2	1	-163.334234	54.872948
2	1	-163.314651524	55.12631207661
2	1	-162.882292	55.183251
2	1	-162.888118	55.270424
2	1	-162.704747	55.320296
2	1	-162.246972	55.680013
2	1	-161.807833	55.891954
2	1	-160.873229	56.001448
2	1	-160.806014	55.738241
2	1	-160.734182	55.870995
2	1	-160.277382	55.765861
2	1	-160.583491	55.986468
2	1	-160.340249	56.291271
2	1	-159.828049	56.543935
2	1	-159.324421	56.670356
2	1	-158.957470791	56.85118395447
2	1	-158.660298	56.789015
2	1	-158.659945	57.034585
2	1	-158.376249	57.265542
2	1	-157.772496	57.547055
2	1	-157.58691	57.487156
2	1	-157.710645	57.639946
2	1	-157.596601	58.08867
2	1	-157.352316	58.219097
2	1	-157.536176	58.391597
2	1	-157.077914	58.708103
2	1	-156.966649	58.904074
2	1	-157.029517	58.956203
2	1	-157.116866	58.867533
2	1	-158.190283	58.61371
2	1	-158.619684357	58.91104786247
2	1	-158.861207	58.69558
2	1	-158.704052	58.482759
2	1	-158.896067	58.390065
2	1	-159.063346	58.423139
2	1	-159.390664	58.762362
2	1	-159.643548571	58.84506310339
2	1	-159.616120047	58.9316012326
2	1	-159.90838623	58.77990341187
2	1	-160.322921753	58.95395278931
2	1	-160.317779541	59.07047653198
2	1	-160.835357666	58.82349395752
2	1	-160.999740601	58.85665512085
2	1	-161.751998901	58.55184173584
2	1	-162.171722412	58.6484413147
2	1	-161.769500732	58.77493667603
2	1	-161.828170776	59.06270217896
2	1	-162.048583984	59.25417709351
2	1	-161.702529907	59.49090576172
2	1	-162.207225	60.021834
2	1	-162.216366217	60.17419020236
2	1	-162.426344115	60.18533079271
2	1	-162.503647	59.99923
2	1	-163.172633	59.845058
2	1	-163.930798	59.803853
2	1	-164.133393	59.845612
2	1	-164.13181	59.991177
2	1	-164.698889	60.296298
2	1	-165.129403	60.433707
2	1	-164.965488	60.536701
2	1	-165.405071	60.53465
2	1	-164.97125	60.711434
2	1	-164.903903	60.942213
2	1	-165.22348	60.89645
2	1	-164.868009	61.096394
2	1	-165.307976	61.181823
2	1	-165.578127	61.100361
2	1	-165.623317	61.278431
2	1	-165.915445	61.387686
2	1	-165.754317	61.498704
2	1	-166.165232	61.550618
2	1	-166.143756947	61.72435240543
2	1	-166.094312	61.813859
2	1	-165.600043	61.859663
2	1	-165.734117	62.076873
2	1	-165.199804	62.469637
2	1	-164.770232	62.592082
2	1	-164.87564	62.806254
2	1	-164.423449	63.211977
2	1	-164.036565	63.261204
2	1	-163.316203	63.037763
2	1	-163.130853	63.049387
2	1	-162.662614	63.229906
2	1	-162.296731	63.540108
2	1	-162.025552	63.447539
2	1	-161.136758	63.504525
2	1	-160.766291	63.835189
2	1	-160.976038	64.235761
2	1	-161.504903	64.423074
2	1	-161.388621	64.532783
2	1	-161.015095	64.502124
2	1	-160.783398	64.71716
2	1	-161.176009	64.927161
2	1	-161.413493	64.762723
2	1	-162.168516	64.68029
2	1	-162.790167	64.325182
2	1	-162.96925	64.54687
2	1	-163.150789	64.397249
2	1	-163.651943	64.567299
2	1	-164.307273	64.561488
2	1	-165.001961	64.433917
2	1	-166.189546	64.575798
2	1	-166.474714	64.719267
2	1	-166.415624	64.871928
2	1	-166.91192164	65.12596458924
2	1	-166.638411	65.113586
2	1	-166.360618	65.288631
2	1	-167.474024	65.412744
2	1	-168.128930301	65.65574422369
2	1	-167.979888865	65.72797198141
2	1	-167.539643414	65.82083625087
2	1	-166.330971314	66.18951420133
2	1	-165.588511862	66.11969537553
2	1	-165.8824961	66.31160291393
2	1	-164.400724	66.58111
2	1	-163.754171	66.551284
2	1	-163.830077	66.272
2	1	-164.092715	66.184537
2	1	-163.767510499	66.06080342624
2	1	-162.750705	66.09016
2	1	-162.372147	66.027985
2	1	-162.139516	66.078819
2	1	-161.838018	66.022582
2	1	-161.484539	66.262426
2	1	-160.990275282	66.23971471667
2	1	-161.516449	66.441839
2	1	-161.29321	66.520591
2	1	-161.881671	66.716796
2	1	-161.530525	66.984951
2	1	-161.850188	67.052186
2	1	-162.901348	67.006833
2	1	-163.69887	67.114443
2	1	-164.14438	67.617228
2	1	-165.240848	67.998714
2	1	-165.863428	68.093367
2	1	-166.474608	68.305273
2	1	-166.85064	68.333089
2	1	-166.305962	68.46154
2	1	-166.214433	68.879524
2	1	-165.327043	68.858111
2	1	-164.253157	68.930938
2	1	-163.655864	69.090567
2	1	-163.110318	69.375343
2	1	-163.012595	69.757462
2	1	-161.922949	70.291599
2	1	-161.396757	70.240606
2	1	-160.839536	70.344534
2	1	-159.648383	70.794368
2	1	-159.209082	70.870067
2	1	-159.13779	70.758609
2	1	-157.840997	70.861025
2	1	-157.421001	70.976805
2	1	-156.568649649	71.352560644
2	1	-156.018574	71.172041
2	1	-155.566925	71.165139
2	1	-155.995681	70.947796
2	1	-155.971935	70.806828
2	1	-155.504202	70.860303
2	1	-155.03174	71.146473
2	1	-154.581129	71.007321
2	1	-154.577386	70.835335
2	1	-154.181863	70.768325
2	1	-153.89048	70.885719
2	1	-153.23848	70.922467
2	1	-152.259966	70.84282
2	1	-152.433781	70.616926
2	1	-151.701467	70.55322
2	1	-151.876122	70.430761
2	1	-151.229919	70.37984
2	1	-150.762035248	70.49721886454
2	1	-150.112899	70.431372
2	1	-149.461755	70.518271
2	1	-148.610566	70.422588
2	1	-148.411253	70.302627
2	1	-148.107231	70.342801
2	2	-171.609439	63.679832
2	2	-170.950817	63.570127
2	2	-170.315839	63.691923
2	2	-170.007943	63.475428
2	2	-169.520524	63.365941
2	2	-168.685145	63.296427
2	2	-168.85875	63.146958
2	2	-169.375667	63.151269
2	2	-169.638309	62.937527
2	2	-169.88123	63.105848
2	2	-170.263032	63.179147
2	2	-170.55895	63.354989
2	2	-170.967475	63.42373
2	2	-171.433319	63.307578
2	2	-171.739321	63.366114
2	3	-166.36143667	60.36001474877
2	3	-166.163203	60.432641
2	3	-165.71451	60.310496
2	3	-165.534482	59.951276
2	3	-166.203293	59.791676
2	3	-167.124867	59.9917
2	3	-167.423053	60.195072
2	3	-166.847438	60.213592
2	4	-152.941329334	58.02605188553
2	4	-153.412933	58.069811
2	4	-153.156402	58.090087
2	4	-153.202801	58.20808
2	4	-152.878858	58.288533
2	4	-152.88886	58.409384
2	4	-152.610955	58.475775
2	4	-152.56771	58.621304
2	4	-152.329835	58.632102
2	4	-152.512483	58.427349
2	4	-151.986171	58.350413
2	4	-151.986127	58.213774
2	4	-152.280629	58.242344
2	4	-152.706831	58.050577
2	4	-152.99734	58.134341
2	5	-134.713981777	58.2207259342
2	5	-134.177467	58.15964
2	5	-133.808285	57.609604
2	5	-133.945156	57.569841
2	5	-133.870657	57.358287
2	5	-134.094891	57.326401
2	5	-134.193629	57.184879
2	5	-134.601407	57.033812
2	5	-134.646773	57.226327
2	5	-134.464032	57.392184
2	5	-134.731798	57.721921
2	5	-134.784927	58.096793
2	5	-134.969189	58.367542
2	6	-136.277477	58.208856
2	6	-135.78338	58.286709
2	6	-135.497911	58.168882
2	6	-134.967723	58.047625
2	6	-135.173712	57.919399
2	6	-134.939924	57.763612
2	6	-134.874346	57.464406
2	6	-135.091216	57.466352
2	6	-135.684951	57.677508
2	6	-135.553903	57.45487
2	6	-135.84381	57.390896
2	6	-136.365052	57.828561
2	6	-136.572045	57.918469
2	6	-136.377329	58.268328
2	7	-153.823385	57.865013
2	7	-153.515205	57.716505
2	7	-153.322687	57.83619
2	7	-153.513347	57.968751
2	7	-152.723425	57.99172
2	7	-152.892875	57.742012
2	7	-152.421408	57.975683
2	7	-152.310927	57.783452
2	7	-152.467756	57.598221
2	7	-152.152393	57.619485
2	7	-152.361592	57.427761
2	7	-152.620377	57.401601
2	7	-152.695698	57.281318
2	7	-153.008525	57.339733
2	7	-153.215107	57.213356
2	7	-152.90054	57.132076
2	7	-153.312583	56.991486
2	7	-153.350266	57.192339
2	7	-153.675981	57.06983
2	7	-153.696693	56.861519
2	7	-154.136965	56.742359
2	7	-153.850464	56.957278
2	7	-153.779087	57.158821
2	7	-154.305713	56.846871
2	7	-154.524695	56.991623
2	7	-154.574343	57.239919
2	7	-154.79384	57.288862
2	7	-154.52206	57.577786
2	7	-154.031592	57.660854
2	8	-133.905684506	56.9312098115
2	8	-133.887957	57.097744
2	8	-133.104611	57.005701
2	8	-132.541282	56.584573
2	8	-133.655468	56.442279
2	8	-133.689996321	56.83942124137
2	9	-133.593728	56.352192
2	9	-133.163212	56.317445
2	9	-133.05552	56.125258
2	9	-132.618464	55.911476
2	9	-132.462531	55.673854
2	9	-132.146062	55.470346
2	9	-132.479688	55.420918
2	9	-132.166857	55.363039
2	9	-132.207431	55.218273
2	9	-131.995908	55.259054
2	9	-132.197614	55.005158
2	9	-131.984591667	55.02797833333
2	9	-132.029747	54.701189
2	9	-132.307943	54.718714
2	9	-132.387494	54.913664
2	9	-132.609786	54.965728
2	9	-132.620123	55.199617
2	9	-132.91465	54.914009
2	9	-132.730931	54.939483
2	9	-132.619024	54.766565
2	9	-132.866355	54.700386
2	9	-133.159756	54.95876
2	9	-133.18252	55.201964
2	9	-133.471938	55.247527
2	9	-133.104304	55.426907
2	9	-133.17676	55.586722
2	9	-133.43818	55.643862
2	9	-133.416549	55.739647
2	9	-133.694546	55.780599
2	9	-133.323664	55.818632
2	9	-133.495052	56.017089
2	9	-133.83437	55.963578
2	9	-133.548802	56.14284
2	10	-166.372399127	54.00979662604
2	10	-166.119922	53.855048
2	10	-166.111317	53.776856
2	10	-166.553983	53.623448
2	10	-166.656234	53.487119
2	10	-167.04821	53.448844
2	10	-167.622173	53.250362
2	10	-167.751282396	53.35808413268
2	10	-167.199966	53.463039
2	10	-167.022385	53.715467
2	10	-167.141966	53.826932
2	10	-167.031252	53.945204
2	10	-166.644627	54.014495
2	10	-166.560546	53.878775
2	11	-168.789988582	53.1590131682
2	11	-168.343994	53.26215
2	11	-168.386886	53.431496
2	11	-168.14462	53.545342
2	11	-167.786387	53.513896
2	11	-168.03976	53.304276
2	11	-168.270744	53.242811
2	11	-168.49749	53.035403
2	11	-169.102465	52.824349
2	11	-168.785236	53.045038
3	1	-109.045223	36.999084
3	1	-109.050044	31.332502
3	1	-111.074825	31.332239
3	1	-112.246102	31.704195
3	1	-114.813613	32.494277
3	1	-114.719633	32.718763
3	1	-114.468971	32.845155
3	1	-114.511343	33.023455
3	1	-114.706488	33.08816
3	1	-114.731223	33.302434
3	1	-114.524599	33.552231
3	1	-114.535478	33.934651
3	1	-114.415908	34.107636
3	1	-114.134426539	34.26638734065
3	1	-114.386699	34.457911
3	1	-114.470477	34.711368
3	1	-114.634382	34.87289
3	1	-114.633013	35.002085
3	1	-114.569238	35.18348
3	1	-114.677643	35.489742
3	1	-114.677420382	35.87472796293
3	1	-114.755618	36.087166
3	1	-114.405475	36.147371
3	1	-114.148191	36.028013
3	1	-114.046838	36.194069
3	1	-114.0506	37.000396
4	1	-90.152481	36.497952
4	1	-90.06398	36.303038
4	1	-90.37789	35.995683
4	1	-89.733095	36.000608
4	1	-89.703875	35.820281
4	1	-89.958687	35.727706
4	1	-89.909022	35.520548
4	1	-90.170599	35.418352
4	1	-90.065392	35.137691
4	1	-90.309297	34.995694
4	1	-90.307384	34.846195
4	1	-90.547612	34.784589
4	1	-90.462552	34.687576
4	1	-90.588419	34.670963
4	1	-90.571145	34.420319
4	1	-90.765764	34.362109
4	1	-90.847808	34.20653
4	1	-90.810884	34.155903
4	1	-90.9543	34.138498
4	1	-90.967632	33.963324
4	1	-91.087921	33.975335
4	1	-90.988466	33.78453
4	1	-91.146618	33.732456
4	1	-91.227857	33.683073
4	1	-91.130445	33.606034
4	1	-91.235181	33.438972
4	1	-91.057621	33.445341
4	1	-91.089862	33.139655
4	1	-91.20178	33.125121
4	1	-91.166073	33.004106
4	1	-94.042964	33.019219
4	1	-94.04345	33.552253
4	1	-94.381667	33.544035
4	1	-94.485875	33.637867
4	1	-94.431215	35.39429
4	1	-94.617919	36.499414
5	1	-122.378193	42.009518
5	1	-119.999168	41.99454
5	1	-120.001014	38.999574
5	1	-118.714312	38.102185
5	1	-117.500117	37.22038
5	1	-115.852908	35.96966
5	1	-114.633013	35.002085
5	1	-114.634382	34.87289
5	1	-114.470477	34.711368
5	1	-114.386699	34.457911
5	1	-114.134426539	34.26638734065
5	1	-114.415908	34.107636
5	1	-114.535478	33.934651
5	1	-114.524599	33.552231
5	1	-114.731223	33.302434
5	1	-114.706488	33.08816
5	1	-114.511343	33.023455
5	1	-114.468971	32.845155
5	1	-114.719633	32.718763
5	1	-117.124862	32.534156
5	1	-117.246069	32.669352
5	1	-117.315278	33.093504
5	1	-117.469794	33.296417
5	1	-118.132698	33.753217
5	1	-118.411211	33.741985
5	1	-118.519514	34.027509
5	1	-118.805114	34.001239
5	1	-119.130169	34.100102
5	1	-119.278644	34.266902
5	1	-119.559459	34.413395
5	1	-120.141165	34.473405
5	1	-120.471376	34.447846
5	1	-120.637805	34.56622
5	1	-120.644311	35.139616
5	1	-120.856047	35.206487
5	1	-120.884757	35.430196
5	1	-121.284973	35.674109
5	1	-121.503112	36.000299
5	1	-121.888491	36.30281
5	1	-121.978592	36.580488
5	1	-121.814462	36.682858
5	1	-121.862266	36.931552
5	1	-122.105976	36.955951
5	1	-122.405073	37.195791
5	1	-122.516689	37.52134
5	1	-122.514483	37.780829
5	1	-122.398138604	37.8056303489
5	1	-122.378545006	37.60559150257
5	1	-122.111343654	37.50757950247
5	1	-122.330790213	37.78383040736
5	1	-122.309985649	37.89275534102
5	1	-122.430087188	37.96311454885
5	1	-122.27300616	38.07438029955
5	1	-122.489974316	38.11201429433
5	1	-122.505383	37.822128
5	1	-122.882114	38.025273
5	1	-123.024066	37.994878
5	1	-122.977082	38.267902
5	1	-123.128825	38.450418
5	1	-123.331899	38.565542
5	1	-123.725367	38.917438
5	1	-123.690095	39.031157
5	1	-123.822085	39.343857
5	1	-123.766475	39.552803
5	1	-123.851714	39.832041
5	1	-124.110549	40.103765
5	1	-124.363414	40.260974
5	1	-124.409591	40.438076
5	1	-124.112165	41.028173
5	1	-124.165414	41.129822
5	1	-124.066057	41.470258
5	1	-124.255994	41.783014
5	1	-124.211605	41.99846
5	2	-119.912857	34.077508
5	2	-119.637742	34.013178
5	2	-119.5667	34.053452
5	2	-119.54828	34.009819
5	2	-119.842748	33.97034
5	3	-120.046575	34.000002
5	3	-119.97026	33.944359
5	3	-120.049682	33.914563
5	3	-120.198602	33.952211
5	3	-120.238657	34.007592
5	4	-118.331690547	33.35582713009
5	4	-118.316787	33.301137
5	4	-118.456309	33.32182
5	4	-118.48875	33.419826
5	4	-118.593969	33.467198
5	4	-118.370323	33.409285
5	5	-118.581313717	33.03460985801
5	5	-118.496811	32.933847
5	5	-118.353504	32.821962
5	5	-118.42943	32.805429
5	5	-118.535823	32.90628
6	1	-104.053249	41.001406
6	1	-102.051614	41.002377
6	1	-102.051744	40.003078
6	1	-102.04224	36.993083
6	1	-103.002199	37.000104
6	1	-105.029228	36.992729
6	1	-109.045223	36.999084
6	1	-109.060062	38.275489
6	1	-109.050076	41.000659
7	1	-72.816741	41.997595
7	1	-72.755838	42.036195
7	1	-71.799242	42.008065
7	1	-71.797683	41.416709
7	1	-71.8595697162	41.32239914493
7	1	-72.547235	41.250499
7	1	-72.9168267141	41.28203331719
7	1	-73.111052	41.150797
7	1	-73.657336	40.985171
7	1	-73.727775	41.100696
7	1	-73.482709	41.21276
7	1	-73.550961	41.295422
7	1	-73.487314	42.049638
8	1	-75.559446	39.629812
8	1	-75.589901	39.462022
8	1	-75.402964	39.254626
8	1	-75.304078	38.91316
8	1	-75.089473	38.797198
8	1	-75.048939	38.451263
8	1	-75.693521	38.460128
8	1	-75.788359	39.721811
8	1	-75.617251	39.833999
9	1	-76.909395	38.892812
9	1	-77.038598	38.791513
9	1	-77.1199	38.934311
9	1	-77.0252	38.963
10	1	-85.002368	31.000682
10	1	-84.864693	30.711542
10	1	-82.214839	30.568591
10	1	-82.165192	30.358035
10	1	-82.036825	30.377884
10	1	-82.043795	30.729641
10	1	-81.949787	30.827493
10	1	-81.444124	30.709714
10	1	-81.447087	30.503679
10	1	-81.410809	30.482039
10	1	-81.240924	29.739218
10	1	-80.966176	29.14796
10	1	-80.574868	28.585166
10	1	-80.525094	28.459454
10	1	-80.606874	28.336484
10	1	-80.566432	28.09563
10	1	-80.383695	27.740045
10	1	-80.031362	26.796339
10	1	-80.1549720876	25.66549041186
10	1	-80.2403760785	25.72420565057
10	1	-80.3859780293	25.28828941042
10	1	-80.7037179385	25.13911523889
10	1	-81.094524	25.127054
10	1	-81.117265	25.354953
10	1	-81.3527305415	25.82201516619
10	1	-81.68954	25.85271
10	1	-81.868983	26.4569
10	1	-82.1056718347	26.48392966831
10	1	-82.1815652416	26.68171246268
10	1	-82.0930229261	26.66561386252
10	1	-82.0631255443	26.95021412867
10	1	-82.259867	26.717398
10	1	-82.539719	27.254326
10	1	-82.745748	27.538834
10	1	-82.65072	27.523115
10	1	-82.402615	27.882602
10	1	-82.489849	27.822607
10	1	-82.553918	27.966998
10	1	-82.720522	27.955798
10	1	-82.566819	27.858002
10	1	-82.733076	27.612972
10	1	-82.849126	27.8632
10	1	-82.805097	28.172181
10	1	-82.665055	28.484434
10	1	-82.6448612559	28.88925245203
10	1	-82.804736	29.146624
10	1	-83.053207	29.130839
10	1	-83.077265	29.255331
10	1	-83.4002521957	29.51724194882
10	1	-83.4127682335	29.66848531537
10	1	-83.679219	29.918513
10	1	-84.0007155039	30.09620946143
10	1	-84.2564387242	30.10379122942
10	1	-84.349066	29.896812
10	1	-84.511996	29.916574
10	1	-84.888031	29.722406
10	1	-84.90413	29.786279
10	1	-85.344768	29.654793
10	1	-85.405052	29.938487
10	1	-85.9226	30.238024
10	1	-86.222561	30.343585
10	1	-86.750906	30.391881
10	1	-87.518324	30.280435
10	1	-87.366939	30.44048
10	1	-87.406958	30.675165
10	1	-87.634938	30.865886
10	1	-87.598928	30.997457
10	3	-80.2505185868	25.34201024827
10	3	-80.377084	25.130487
10	3	-80.5346783826	25.01591382913
10	3	-80.494715	25.102269
10	3	-80.3497999717	25.21059549175
10	3	-80.3681855355	25.2823585715
10	3	-80.2925674082	25.31438506808
10	3	-80.1792884904	25.51899880991
10	4	-80.9200470677	24.77882221737
10	4	-80.912042	24.76505
10	4	-81.078439	24.692382
10	4	-81.118497199	24.69919670794
10	5	-81.3961166275	24.74522001464
10	5	-81.303113	24.651665
10	5	-81.49858	24.66498
10	5	-81.602998	24.586444
10	5	-81.810333	24.544701
10	5	-81.794057	24.586
10	5	-81.6870166109	24.59253358776
10	5	-81.5629165674	24.69291234641
11	1	-83.108535	35.000771
11	1	-83.3386899941	34.68200151155
11	1	-83.034712	34.483495
11	1	-82.876864	34.475303
11	1	-82.556835	33.945353
11	1	-82.32448	33.820033
11	1	-82.186154	33.62088
11	1	-81.926336	33.462937
